rowid,category,subcategory,productname,sales,quantity,discount,profit,orderdate,state
3208,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,8,0,18.3264,Jul-17,California
7341,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,2,0,18.3276,Jul-17,Texas
8086,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0,18.33,Aug-17,Texas
4760,Office Supplies,Binders,Surelock Post Binders,48.896,2,0.2,18.336,Dec-17,Texas
120,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,Dec-17,California
1584,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,Dec-17,California
4095,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4,0,18.3908,Dec-17,California
3904,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98.112,7,0.2,18.396,Mar-17,Florida
7149,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,3,0,18.396,Oct-17,Pennsylvania
664,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0,18.398,Jul-17,Pennsylvania
139,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464,Sep-17,Pennsylvania
4430,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0,18.447,Aug-17,California
8839,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0,18.447,Aug-17,California
888,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0,18.4534,Aug-17,California
3075,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666,2,0.15,18.4548,Aug-17,California
3831,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444,2,0.1,18.4604,Aug-17,California
7239,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0,18.4632,Dec-17,Maryland
5943,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,0.2,18.4772,Apr-17,California
3478,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,92.52,9,0,18.504,Oct-17,Connecticut
5143,Office Supplies,Supplies,Staple remover,63.84,8,0,18.5136,Oct-17,New Jersey
683,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,0,18.522,Sep-17,California
2186,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2,0.2,18.5274,Sep-17,Mississippi
6129,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4,0.2,18.528,Aug-17,Illinois
7504,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.792,1,0.2,18.5391,Dec-17,New York
5387,Office Supplies,Binders,Avery Non-Stick Binders,40.41,9,0,18.5886,Mar-17,Washington
3650,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",55.104,6,0.2,18.5976,Mar-17,New York
462,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,Mar-17,Texas
891,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,Mar-17,Texas
2497,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",64.17,3,0,18.6093,Nov-17,California
6991,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,0,18.6606,Nov-17,California
852,Office Supplies,Paper,Xerox 202,38.88,6,0,18.6624,Apr-17,New York
1315,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0,18.6624,Apr-17,New York
1829,Office Supplies,Paper,Xerox 1931,38.88,6,0,18.6624,Dec-17,New York
5258,Office Supplies,Paper,Xerox 1905,38.88,6,0,18.6624,Dec-17,Georgia
6775,Office Supplies,Paper,Xerox 229,38.88,6,0,18.6624,Nov-17,Georgia
7067,Office Supplies,Paper,Xerox 228,38.88,6,0,18.6624,Dec-17,Pennsylvania
8191,Office Supplies,Paper,Xerox 1905,38.88,6,0,18.6624,Dec-17,Michigan
8819,Office Supplies,Paper,Xerox 226,38.88,6,0,18.6624,Dec-17,Michigan
8865,Office Supplies,Paper,Xerox 208,38.88,6,0,18.6624,Feb-17,Michigan
9683,Office Supplies,Paper,Xerox 1996,38.88,6,0,18.6624,May-17,Arkansas
2995,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4,0.2,18.684,May-17,New York
7240,Office Supplies,Envelopes,Staple envelope,39.76,7,0,18.6872,May-17,California
737,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0,18.6956,May-17,Florida
4204,Office Supplies,Art,Lumber Crayons,49.25,5,0,18.715,May-17,Florida
7212,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224,Sep-17,Florida
3230,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0,18.767,Sep-17,Virginia
4944,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0,18.767,Jul-17,Virginia
706,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5,0.2,18.7695,Jul-17,Oklahoma
856,Office Supplies,Paper,Xerox 1884,39.96,2,0,18.7812,Nov-17,Oklahoma
2799,Office Supplies,Paper,Xerox 1884,39.96,2,0,18.7812,Nov-17,Oklahoma
9540,Office Supplies,Paper,Xerox 191,39.96,2,0,18.7812,Nov-17,California
9145,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5,0,18.821,Nov-17,Texas
7245,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,0,18.8328,Aug-17,New York
7122,Office Supplies,Paper,Xerox 1947,41.86,7,0,18.837,Apr-17,New York
1264,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,0,18.873,May-17,Massachusetts
4996,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,4,0.2,18.8732,May-17,Massachusetts
4993,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.936,8,0.2,18.8784,May-17,Massachusetts
3351,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.8937,May-17,Massachusetts
6462,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.8937,May-17,Virginia
8964,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,0,18.8937,Sep-17,Alabama
9078,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.8937,Mar-17,Georgia
802,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,18.8972,Sep-17,California
4705,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,7,0,18.8993,Aug-17,California
3364,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,37.88,2,0,18.94,Mar-17,Washington
6756,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.4,5,0,18.96,Sep-17,California
5204,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0,18.9702,Sep-17,California
8627,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0,18.9702,Sep-17,Texas
4202,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,6,0,18.9888,Sep-17,Connecticut
8000,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0,19.0344,Sep-17,Connecticut
7391,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,Sep-17,Ohio
3306,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,2,0.2,19.0386,Nov-17,Massachusetts
6704,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,2,0.2,19.0386,Nov-17,Massachusetts
4001,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0,19.041,Nov-17,Massachusetts
4497,Office Supplies,Paper,Xerox 1930,38.88,6,0,19.0512,Nov-17,Massachusetts
9493,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9,0,19.08,May-17,California
223,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,Sep-17,North Carolina
6223,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,Sep-17,Virginia
5510,Office Supplies,Paper,Xerox 1880,56.704,2,0.2,19.1376,Sep-17,Texas
8998,Office Supplies,Paper,Easy-staple paper,56.704,2,0.2,19.1376,Sep-17,Texas
9544,Office Supplies,Paper,Xerox 1906,56.704,2,0.2,19.1376,Sep-17,Ohio
7170,Furniture,Tables,Safco Drafting Table,170.352,3,0.2,19.1646,Sep-17,Pennsylvania
5497,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2,0.2,19.176,Oct-17,Ohio
1093,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2,19.1786,Oct-17,Pennsylvania
9444,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2,19.1786,Aug-17,Pennsylvania
9197,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0,19.1808,Jun-17,Pennsylvania
1901,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0,19.188,Jun-17,Texas
7344,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0,19.188,Dec-17,Texas
9343,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194,May-17,Texas
4042,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,Oct-17,California
6119,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,Jun-17,California
1846,Office Supplies,Paper,Xerox 195,40.08,6,0,19.2384,Feb-17,Indiana
7669,Office Supplies,Paper,Xerox 1977,40.08,6,0,19.2384,Jul-17,California
9156,Office Supplies,Paper,Xerox 195,40.08,6,0,19.2384,Jul-17,Pennsylvania
914,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0,19.2454,Jul-17,Michigan
2962,Office Supplies,Labels,Avery 478,39.28,8,0,19.2472,Sep-17,Virginia
8307,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,0,19.2556,Jul-17,Virginia
4807,Office Supplies,Paper,Xerox 1971,42.8,10,0,19.26,Jul-17,Virginia
479,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0,19.296,Jul-17,Colorado
4392,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3,0,19.3116,Jul-17,Texas
4329,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,9,0,19.3185,Jun-17,Texas
1672,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0,19.3314,Mar-17,Texas
4805,Furniture,Furnishings,Nu-Dell Executive Frame,91.008,9,0.2,19.3392,Apr-17,Texas
8668,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,55.36,4,0.2,19.376,Oct-17,New York
5180,Technology,Phones,Aastra 57i VoIP phone,258.576,2,0.2,19.3932,Sep-17,Texas
9992,Technology,Phones,Aastra 57i VoIP phone,258.576,2,0.2,19.3932,Dec-17,New York
1461,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424,2,0.2,19.3984,Dec-17,Ohio
7350,Office Supplies,Binders,GBC Instant Report Kit,38.82,6,0,19.41,Dec-17,Wisconsin
6954,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4,0.2,19.4184,Jul-17,Michigan
4304,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194,Nov-17,Michigan
3170,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,13,0.2,19.435,Nov-17,Michigan
4853,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,0,19.4352,Nov-17,Michigan
8647,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3,0.2,19.4352,Nov-17,Georgia
719,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376,Nov-17,Georgia
2940,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376,Nov-17,Georgia
2912,Office Supplies,Envelopes,Staple envelope,41.4,5,0,19.458,Aug-17,Virginia
3632,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0,19.4656,Aug-17,Texas
4828,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0,19.4656,Nov-17,Texas
7749,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0,19.4688,Dec-17,Texas
9599,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0,19.4688,Dec-17,Texas
9652,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,0,19.488,Sep-17,Texas
1773,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,0.2,19.5,Sep-17,Wisconsin
1159,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184,1,0.2,19.5184,Sep-17,Texas
1470,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54,2,0,19.5238,Sep-17,Texas
7626,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9,0,19.5858,Aug-17,Ohio
6303,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596,Aug-17,New York
8786,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596,Mar-17,New York
5464,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4,0.2,19.6224,Apr-17,New York
1408,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2,0,19.6248,Apr-17,Texas
8213,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,3,0.2,19.6305,Apr-17,Kentucky
5949,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,42.68,4,0,19.6328,Oct-17,California
1323,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0,19.656,Oct-17,Texas
2020,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,0,19.6686,May-17,Texas
531,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692,May-17,Texas
5110,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692,Apr-17,California
124,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316,Apr-17,California
7501,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0,19.7358,Feb-17,Washington
3333,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,Feb-17,Washington
3667,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,Jun-17,Washington
8922,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,May-17,Washington
5763,Furniture,Furnishings,DAX Wood Document Frame,54.92,4,0,19.7712,May-17,Arizona
45,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.7714,May-17,Pennsylvania
8809,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,5,0.4,19.775,Mar-17,Pennsylvania
909,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776,3,0.2,19.791,Mar-17,Pennsylvania
3457,Technology,Accessories,Logitech Trackman Marble Mouse,71.976,3,0.2,19.7934,May-17,California
4847,Technology,Phones,Plantronics 81402,263.96,5,0.2,19.797,May-17,North Carolina
9610,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4,0,19.7988,May-17,North Carolina
8343,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,0,19.8072,May-17,Illinois
6907,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,2,0,19.8144,Jun-17,Ohio
2516,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824,Jun-17,California
7608,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824,Jun-17,Pennsylvania
1481,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,0,19.8254,Jun-17,Washington
3522,Office Supplies,Paper,Xerox 1987,40.46,7,0,19.8254,May-17,Washington
1695,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276,Dec-17,Texas
4262,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276,Sep-17,Texas
2737,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7,0,19.8716,Nov-17,Virginia
1617,Office Supplies,Labels,Avery 489,41.4,4,0,19.872,Nov-17,Virginia
5494,Office Supplies,Labels,Avery 489,41.4,4,0,19.872,Nov-17,California
5906,Office Supplies,Labels,Avery 503,41.4,4,0,19.872,Mar-17,California
6262,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4,4,0,19.872,Mar-17,California
1226,Office Supplies,Paper,Easy-staple paper,40.56,4,0,19.8744,Mar-17,California
9939,Furniture,Furnishings,Eldon 500 Class Desk Accessories,60.35,5,0,19.9155,Mar-17,Ohio
2077,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0,19.95,Nov-17,Ohio
5350,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0,19.95,Feb-17,Ohio
1927,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665,Feb-17,California
5937,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665,Sep-17,Texas
6405,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665,Apr-17,Texas
8753,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665,Nov-17,Texas
5177,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53.248,2,0.2,19.968,Jun-17,Texas
6248,Office Supplies,Binders,Satellite Sectional Post Binders,43.41,1,0,19.9686,Nov-17,Texas
2733,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746,Nov-17,Texas
4110,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746,Nov-17,Texas
9875,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",63.968,2,0.2,19.99,Nov-17,Texas
5251,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5,0,19.996,Nov-17,Florida
2651,Furniture,Bookcases,Bestar Classic Bookcase,424.9575,5,0.15,19.998,Jan-17,Florida
3680,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2,0,20.0156,Jul-17,Minnesota
2116,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392,Jul-17,Louisiana
8656,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118,2,0,20.06,Jun-17,Florida
1131,Office Supplies,Paper,Xerox 1945,40.99,1,0,20.0851,Nov-17,Florida
5653,Office Supplies,Paper,Xerox 1893,40.99,1,0,20.0851,Oct-17,Maryland
8227,Office Supplies,Paper,Xerox 1893,40.99,1,0,20.0851,Oct-17,Maryland
191,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928,Oct-17,Maryland
9462,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,321.552,6,0.2,20.097,Jun-17,Maryland
5646,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5,0,20.1015,Jun-17,Georgia
2647,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,3,0,20.1207,Jun-17,Georgia
3990,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0,20.1248,Nov-17,California
2043,Office Supplies,Binders,GBC Personal VeloBind Strips,57.504,6,0.2,20.1264,Sep-17,California
9928,Office Supplies,Storage,"Tennsco Lockers, Sand",83.92,4,0,20.1408,Dec-17,Colorado
9716,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,0.2,20.1544,Jun-17,Colorado
1968,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.155,Nov-17,Illinois
5002,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.155,Nov-17,Texas
295,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558,Nov-17,Texas
6710,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558,Nov-17,Idaho
146,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579,Nov-17,Idaho
3228,Technology,Phones,Pyle PMP37LED,230.376,3,0.2,20.1579,Nov-17,Utah
1612,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584,May-17,Utah
3506,Technology,Phones,HTC One Mini,201.584,2,0.2,20.1584,May-17,Vermont
4716,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584,May-17,Oklahoma
4627,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",77.55,5,0,20.163,May-17,Oklahoma
4681,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.1656,Nov-17,New York
8090,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9,0,20.1708,Nov-17,Michigan
2112,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.196,Nov-17,Michigan
2316,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,43,5,0,20.21,Nov-17,Washington
